Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
(N/A),NNX10AB98G S06,(N/A),HQ,OBTAINING CLUES TO THE ORIGIN AND EVLUTION OF COMETS THROUGH INFRARED SPECTROSCOPY,PLANETARY ATMOSPHERES (PATM) PROGRAM,NEIL DELLO RUSSO,KELLY E FAST,10/16/2015,1/1/2010,2/28/2017,Work In Progress,Receiving
4200543213,NNX10AC53G S20,Planetary Science Institute,HQ,SMALL BODIES NODE OF NASA'S PLANETARY DATE SYSTEM,PLANETARY DATA SYSTEM,DONALD DAVIS,WILLIAM P KNOPF,3/4/2015,12/1/2009,9/30/2015,Work In Progress,Receiving
4200546576,NNX10AC53G S21,Planetary Science Institute,HQ,SMALL BODIES NODE OF NASA'S PLANETARY DATE SYSTEM,PLANETARY DATA SYSTEM,DONALD DAVIS,WILLIAM P KNOPF,4/6/2015,12/1/2009,9/30/2015,Work In Progress,Receiving
4200561238,NNX10AC53G S22,Planetary Science Institute,HQ,SMALL BODIES NODE OF NASA'S PLANETARY DATE SYSTEM,PLANETARY DATA SYSTEM,DONALD DAVIS,WILLIAM P KNOPF,8/19/2015,12/1/2009,11/30/2015,Work In Progress,Package Processing
4200567137,NNX10AC53G S23,Planetary Science Institute,HQ,SMALL BODIES NODE OF NASA'S PLANETARY DATE SYSTEM,PLANETARY DATA SYSTEM,DONALD DAVIS,WILLIAM P KNOPF,9/23/2015,12/1/2009,11/30/2015,Work In Progress,Distribution
(N/A),NNX10AC53G S24,(N/A),HQ,SMALL BODIES NODE OF NASA'S PLANETARY DATE SYSTEM,PLANETARY DATA SYSTEM,DONALD DAVIS,WILLIAM P KNOPF,11/23/2015,12/1/2009,12/31/2015,Work In Progress,Receiving
(N/A),NNX10AC96G S06,NEW YORK UNIVERSITY,HQ,GALACTIC AND EXTRAGALACTIC MAGNETIC FIELDS AND THERMAL AND COSMIC RAY ELECTRON DENSITIES,ASTROPHYSICS THEORY PROGRAM (ATP),GLENNYS FARRAR,KEITH MACGREGOR,4/17/2015,1/1/2010,10/31/2014,Work In Progress,Distribution
(N/A),NNX10AC96G S07,NEW YORK UNIVERSITY,HQ,GALACTIC AND EXTRAGALACTIC MAGNETIC FIELDS AND THERMAL AND COSMIC RAY ELECTRON DENSITIES,ASTROPHYSICS THEORY PROGRAM (ATP),GLENNYS FARRAR,KEITH MACGREGOR,7/15/2015,1/1/2010,10/31/2015,Work In Progress,Distribution
(N/A),NNX10AD53G S07,UNIVERSITY OF HAWAII,HQ,DETECTING DARK ENERGY FROM WMAP AND PAN-STARRS1,ASTROPHYSICS DATA ANALYSIS PROGRAM,ISTVAN SZAPUDI,DOUGLAS M HUDGINS,5/26/2015,1/1/2010,12/31/2015,Work In Progress,Receiving
(N/A),NNX10AD93G S05,Museum of Science and Industry,HQ,MISSION TO MARS: AN URBAN/RURAL COLLABORATIVE TO INSPIRE NASA'S NEXT GENERATION,COMPETITIVE PROGRAM FOR SCIENCE MUSEUMS AND PLANETARIUMS (CP4SMP),DAVID MOSENA,TAMMY B ROWAN,4/8/2015,7/1/2010,12/31/2015,Work In Progress,Package Processing
(N/A),NNX10AE10G S07,UNIVERSITY OF ARKANSAS,HQ,EXPERIMENTAL STUDY OF THE STABILITY OF PREBIOTIC ORGANIC VOLATILES ON THE SURFACE TITAN,OUTER PLANETS RESEARCH PROGRAM (OPR),VINCENT CHEVRIER,TERRY A HURFORD,6/5/2015,1/15/2010,1/14/2017,Work In Progress,Distribution
(N/A),NNX10AE15G S08,(N/A),HQ,THE QUEST TO FIND INTERMEDIATE MASS BLACK HOLES,ASTROPHYSICS DATA ANALYSIS PROGRAM (ADP),JIMMY A IRWIN,DOUGLAS M HUDGINS,12/7/2015,12/16/2009,12/15/2016,Work In Progress,Receiving
4200551305,NNX10AE22G S08,Leland Stanford Junior University,HQ,US PSP/VENUS EXPRESS RADIO SCIENCE,UNSOLICITED,LEONARD TYLER,ADRIANA C OCAMPO,5/19/2015,1/1/2010,12/31/2015,Work In Progress,Receiving
(N/A),NNX10AF11G S06,(N/A),HQ,A COMBINED EARTH AND CASSINI-BASED VIEW OF METEOROLOGY ON TITAN,CASSINI DATA ANALYSIS PROGRAM (CDAP),Michael Brown,MAX BERNSTEIN,11/18/2015,1/29/2010,1/28/2017,Work In Progress,Distribution
(N/A),NNX10AF17G S06,Johns Hopkins University,HQ,UNDERSTANDING SATURN'S MAGNETIC FIELD PERIODICITIES,CASSINI DATA ANALYSIS PROGRAM (CDAP),PONTUS BRANDT,MAX P BERNSTEIN,1/15/2015,2/10/2010,9/30/2016,Work In Progress,Receiving
(N/A),NNX10AF42G S11,STANFORD UNIVERSITY,HQ,INVESTIGATIONS OF CLIMATE AND ENVIRONMENTAL CHANGE ON ARCTIC PACIFIC SHELVES (ICECAPS),OCEAN BIOLOGY AND BIOGEOCHEMISTRY,KEVIN ARRIGO,PAULA S BONTEMPI,3/3/2015,3/29/2010,3/28/2016,Work In Progress,Receiving
(N/A),NNX10AG12G S05,Johns Hopkins University,HQ,VALUE ADDED SERVICES FOR VXOS: VO DOWNLOADER AND HELIOLIB - A TOOL AND A LIBRARY FOR SCIENCE DATA INTEGRATION,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS (HDEE) PROGRAM,JON VANDEGRIFF,AARON ROBERTS,8/10/2015,4/1/2010,1/31/2016,Work In Progress,Distribution
(N/A),NNX10AG14G S05,UNIVERSITY OF CALIFORNIA,HQ,FAST DATA ARCHIVE: DATA SERVICES CONTINUATION,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS (HDEE) PROGRAM,james mcfadden,D. AARON ROBERTS,2/27/2015,3/3/2010,2/28/2016,Work In Progress,Administrative |
(N/A),NNX10AG22G S05,Dartmouth College,HQ,ACROSS-TRACK ELEVATION PROFILES AND SUB-SURFACE LAYERING IN CRYOSAT-2 ALTIMETER WAVEFORMS,STUDIES WITH ICESAT AND CRYOSAT-2,ROBERT HAWLEY,THOMAS P WAGNER,1/13/2015,3/4/2010,3/3/2016,Work In Progress,Receiving
4200552404,NNX10AG22G S06,Dartmouth College,HQ,ACROSS-TRACK ELEVATION PROFILES AND SUB-SURFACE LAYERING IN CRYOSAT-2 ALTIMETER WAVEFORMS,STUDIES WITH ICESAT AND CRYOSAT-2,ROBERT HAWLEY,THOMAS P WAGNER,6/8/2015,3/4/2010,3/3/2016,Work In Progress,Distribution
(N/A),NNX10AG27G S05,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,SMASS NEXT: NEXT GENERATION NEO SPECTROSCOPIC SURVEY,NEAR EARTH OBJECT OBSERVATIONS (NEOO) PROGRAM,RICHARD BINZEL,LINDLEY N JOHNSON,2/25/2015,3/8/2010,3/7/2016,Work In Progress,Receiving
(N/A),NNX10AG30G S06,SPACE TELESCOPE SCIENCE INSTITUTE,HQ,XO PROJECT: DISCOVERY AND CHARACTERIZATION OF TRANSITING EXTRASOLAR PLANETS,ORIGINS OF SOLAR SYSTEMS (SSO),PETER MCCULLOUGH,MARIO R PEREZ,2/24/2015,3/15/2010,3/14/2016,Work In Progress,Distribution
(N/A),NNX10AG34G S12,(N/A),HQ,A TRMM-BASED TROPICAL CYCLONE PRECIPITATION FEATURE DATABASE AND ITS USAGE ON INTENSIFICATION STUDY,HURRICANE SCIENCE RESEARCH PROGRAM (HSRP),HAIYAN JIANG,Ramesh Kakar,10/21/2015,5/1/2010,4/30/2017,Work In Progress,Receiving
(N/A),NNX10AG39G S06,(N/A),HQ,THE PLANETARY GEOLOGY AND GEOPHYSICS UNDERGRADUATE RESEARCH PROGRAM (PGGURP),PLANETARY GEOLOGY AND GEOPHYSICS (PG&G),TRACY K P GREGG,MICHAEL S KELLEY,4/13/2015,4/15/2010,12/15/2015,Work In Progress,Receiving
(N/A),NNX10AG44G S05,University of Arizona,HQ,SUPPORT FOR THE SPACE IMAGERY CENTER: A NASA REGIONAL PLANETARY IMAGE FACILITY,PLANETARY GEOLOGY AND GEOPHYSICS (PG&G) PROGRAM,SHANE BYRNE,MICHAEL S KELLEY,4/7/2015,5/1/2010,4/30/2016,Work In Progress,Distribution
4200549803,NNX10AG44G S06,University of Arizona,HQ,SUPPORT FOR THE SPACE IMAGERY CENTER: A NASA REGIONAL PLANETARY IMAGE FACILITY,PLANETARY GEOLOGY AND GEOPHYSICS (PG&G) PROGRAM,SHANE BYRNE,MICHAEL S KELLEY,5/8/2015,5/1/2010,4/30/2016,Work In Progress,Receiving
4200574391,NNX10AG44G S07,(N/A),HQ,SUPPORT FOR THE SPACE IMAGERY CENTER: A NASA REGIONAL PLANETARY IMAGE FACILITY,PLANETARY GEOLOGY AND GEOPHYSICS (PG&G) PROGRAM,SHANE BYRNE,JONATHAN RALL,12/23/2015,5/1/2010,4/30/2016,Work In Progress,Receiving
(N/A),NNX10AG49G S05,Planetary Science Institute,HQ,GEOLOGIC MAPPING OF THE WEST SPA QUADRANGLE OF THE MOON (LUNAR QUADRANGLE 29),PLANETARY GEOLOGY AND GEOPHYSICS (PG&G) PROGRAM,R. AILEEN YINGST,MICHAEL S KELLEY,3/24/2015,4/1/2010,3/31/2016,Work In Progress,Receiving
(N/A),NNX10AG51G S06,University of Washington,HQ,COMPREHENSIVE STUDIES OF TWO MITIGATION TECHNOLOGIES FOR THREATENING ASTEROIDS: IMPACTS AND EXPLOSIONS,NEAR EARTH OBJECT OBSERVATIONS (NEOO),KEITH HOLSAPPLE,LINDLEY N JOHNSON,3/24/2015,3/16/2010,3/15/2016,Work In Progress,Receiving
(N/A),NNX10AG66G S06,University of Virginia,HQ,SPECTROPHOTOMETRIC STUDIES OF ICY SATURNIAN SATELLITES,CASSINI DATA ANALYSIS PROGRAM (CDAP),ANNE VERBISCER,MAX P BERNSTEIN,4/13/2015,5/1/2010,4/30/2016,Work In Progress,Receiving
(N/A),NNX10AG68A S15,HISPANIC SCHOLARSHIP FUND INSTITUTE,HQ,H S I OUTREACH FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES INITIATIVE,ONE STOP SHOPPING INITIATIVE (OSSI) FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES: BROKER-FACILITATOR CORPS,YVONNE BERUMEN,CAROLYN E KNOWLES,3/9/2015,4/1/2010,3/31/2016,Work In Progress,Distribution
4200551368,NNX10AG68A S16,HISPANIC SCHOLARSHIP FUND INSTITUTE,HQ,H S I OUTREACH FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES INITIATIVE,ONE STOP SHOPPING INITIATIVE (OSSI) FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES: BROKER-FACILITATOR CORPS,YVONNE BERUMEN,CAROLYN E KNOWLES,5/18/2015,4/1/2010,3/31/2016,Work In Progress,Receiving
(N/A),NNX10AG69A S08,American Indian Higher Education Consortium,HQ,NASA-AIHEC TRIBAL COLLEGE & UNIVERSITY RECRUITMENT TO STEM CAREERS INITIATIVE,ONE STOP SHOPPING INITIATIVE (OSSI) FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES: BROKER-FACILITATOR CORPS,CARRIE BILLY,CAROLYN E KNOWLES,1/30/2015,4/1/2010,3/31/2016,Work In Progress,Receiving
(N/A),NNX10AG70A S13,Institute for Broadening Participation,HQ,"BUILDING THE STEM WORKFORCE: PATHWAYS FOR RECRUITMENT, RETENTION, AND CAREER DEVELOPMENT",ONE STOP SHOPPING INITIATIVE (OSSI) FOR NASA INTERNSHIP/FELLOWSHIP OPPORTUNITIES: BROKER-FACILITATOR CORPS,ASHANTI JOHNSON,JOHN W RHODES,1/30/2015,4/1/2010,9/30/2015,Work In Progress,Receiving
(N/A),NNX10AH05G S05,LOYOLA UNIVERSITY,HQ,ANALYSIS OF GENESIS SOLAR WIND SAMPLES BY TOTAL REFLECTION X-RAY FLOURESCENCE SPECTROMETRY,LABORATORY ANALYSIS OF RETURNED SAMPLES PROGRAM,MARTINA SCHMELING,JEFFREY N GROSSMAN,3/12/2015,3/23/2010,9/21/2015,Work In Progress,Distribution
(N/A),NNX10AH05G S06,LOYOLA UNIVERSITY,HQ,ANALYSIS OF GENESIS SOLAR WIND SAMPLES BY TOTAL REFLECTION X-RAY FLOURESCENCE SPECTROMETRY,LABORATORY ANALYSIS OF RETURNED SAMPLES PROGRAM,MARTINA SCHMELING,JEFFREY N GROSSMAN,9/2/2015,3/23/2010,9/20/2016,Work In Progress,Package Processing
(N/A),NNX10AH07G S07,Washington University (St. Louis),HQ,MICHROCHARACTERIZATION OF EXTRATERRESTRIAL MATERIALS FROM SAMPLE RETURN MISSIONS,LABORATORY ANALYSIS OF RETURNED SAMPLES PROGRAM,CHRISTINE FLOSS,JEFFREY GROSSMAN,4/8/2015,6/5/2010,6/4/2016,Work In Progress,Receiving
(N/A),NNX10AH37G S05,Princeton University,HQ,PREDICTING SIGNATURES OF ACCRETION AND TURBULENCE IN PROTOPLANETARY DISKS,ORIGINS OF SOLAR SYSTEMS,JEREMY GOODMAN,MAX BERNSTEIN,7/29/2015,9/1/2010,8/31/2016,Work In Progress,Receiving
(N/A),NNX10AH46G S05,University of California-Los Angeles,HQ,VALUE ADDED SERVICES FOR VXOS: CREATION OF A COMPREHENSIVE DATA SET FOR THE FAST SMALL EXPLORER,HELIOPHYSICS DATA ENVIRONMENT ENHANCEMENTS PROGRAM,ROBERT J STRANGEWAY,JEFFREY J HAYES,3/30/2015,3/30/2010,9/29/2015,Work In Progress,Receiving
(N/A),NNX10AH76G S09,"UNIVERSITY OF HAWAII, HONOLULU",HQ,"MINERALOGY, PETROLOGY AND ISOTOPE COMPOSTIONS OF CHONDRITE COMPONENTS",COSMOCHEMISTRY (COS) PROGRAM,ALEXANDER N. KROT,JEFFREY GROSSMAN,2/19/2015,4/5/2010,4/4/2016,Work In Progress,Distribution
4200550224,NNX10AH76G S10,"UNIVERSITY OF HAWAII, HONOLULU",HQ,"MINERALOGY, PETROLOGY AND ISOTOPE COMPOSTIONS OF CHONDRITE COMPONENTS",COSMOCHEMISTRY (COS) PROGRAM,ALEXANDER N. KROT,JEFFREY GROSSMAN,5/9/2015,4/5/2010,4/4/2016,Work In Progress,Package Processing
4200546538,NNX10AI17G S07,Johns Hopkins University/Applied Physics Lab,HQ,SOLAR WIND INTERACTION AND ATMOSPHERIC LOSS AT VENUS AND MARS,UNSOLICITED,PONTUS BRANDT,ADRIANA C OCAMPO,4/6/2015,5/1/2010,9/30/2015,Work In Progress,Receiving
(N/A),NNX10AI17G S08,Johns Hopkins University/Applied Physics Lab,HQ,SOLAR WIND INTERACTION AND ATMOSPHERIC LOSS AT VENUS AND MARS,UNSOLICITED,PONTUS BRANDT,ADRIANA C OCAMPO,4/14/2015,5/1/2010,9/30/2015,Work In Progress,Receiving
(N/A),NNX10AI17G S09,Johns Hopkins University/Applied Physics Lab,HQ,SOLAR WIND INTERACTION AND ATMOSPHERIC LOSS AT VENUS AND MARS,UNSOLICITED,PONTUS BRANDT,ADRIANA C OCAMPO,8/19/2015,5/1/2010,9/30/2016,Work In Progress,Receiving
(N/A),NNX10AI35G S07,Southwest Research Institute,HQ,NASA VENUS EXPRESS PARTICIPATING SCIENTIST PROGRAM,UNSOLICITED,SCOT RAFKIN,ADRIANA C OCAMPO,2/19/2015,2/23/2010,2/28/2016,Work In Progress,Receiving
4200546535,NNX10AI35G S08,Southwest Research Institute,HQ,NASA VENUS EXPRESS PARTICIPATING SCIENTIST PROGRAM,UNSOLICITED,SCOT RAFKIN,ADRIANA C OCAMPO,4/13/2015,2/23/2010,2/28/2016,Work In Progress,Package Processing
(N/A),NNX10AI39H S07,OHIO AEROSPACE INSTITUTE,HQ,OHIO SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,RUBY MAWASHA,LENELL ALLEN,3/24/2015,4/9/2010,4/8/2016,Work In Progress,Receiving
(N/A),NNX10AI41H S11,University of Arizona,HQ,ARIZONA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,TIMOTHY SWINDLE,LENELL ALLEN,2/11/2015,4/9/2010,8/14/2015,Work In Progress,Receiving
(N/A),NNX10AI41H S12,University of Arizona,HQ,ARIZONA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,TIMOTHY SWINDLE,LENELL ALLEN,8/12/2015,4/9/2010,2/14/2016,Work In Progress,Distribution
(N/A),NNX10AI42G S08,American Museum of Natural History,HQ,THERMOCHEMICAL HISTORIES OF THE EARLIEST SOLAR SYSTEM SOLIDS,COSMOCHEMISTRY (COS) PROGRAM,DENTON EBEL,JEFFREY GROSSMAN,4/7/2015,4/15/2010,4/14/2016,Work In Progress,Receiving
(N/A),NNX10AI61G S05,SETI INSTITUTE,HQ,UNDERGRADUATE RESEARCH AT THE SETI INSTITUTE IN ASTROBIOLOGY (URSA): A PARTNERSHIP BETWEEN THE SETI INSTITUTE AND SAN JOSE STATE UNIVERSITY,RESEARCH OPPORTUNITIES IN EDUCATION & PUBLIC OUTREACH  FOR EARTH & SPACE SCIENCE (EPOESS) PROGRAM,CYNTHIA PHILLIPS,THERESE A KUCERA,7/27/2015,7/1/2010,6/30/2016,Work In Progress,Receiving
(N/A),NNX10AI63G S07,Carnegie Institution of Washington,HQ,PRESOLAR MATERIALS IN METEORITES AND INTERPLANETARY DUST PARTICLES,COSMOCHEMISTRY (COS) PROGRAM,LARRY NITTLER,JEFFREY GROSSMAN,3/13/2015,4/15/2010,4/14/2016,Work In Progress,Receiving
4200565322,NNX10AI63G S08,Carnegie Institution of Washington,HQ,PRESOLAR MATERIALS IN METEORITES AND INTERPLANETARY DUST PARTICLES,COSMOCHEMISTRY (COS) PROGRAM,LARRY NITTLER,JEFFREY GROSSMAN,9/22/2015,4/15/2010,4/14/2016,Work In Progress,Distribution
(N/A),NNX10AI64G S10,WASHINGTON UNIVERSITY,HQ,CIRCUMSTELLAR AND INTERSTELLAR COMPONENTS IN PRIMITIVE EXTRATERRESTRIAL MATERIALS,COSMOCHEMISTRY (COS) PROGRAM,CHRISTINE FLOSS,JEFFREY GROSSMAN,2/11/2015,4/20/2010,4/19/2016,Work In Progress,Receiving
(N/A),NNX10AI67H S07,University of Alaska Fairbanks,HQ,ALASKA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,DENISE THORSEN,LENELL ALLEN,1/22/2015,4/15/2010,4/14/2016,Work In Progress,Receiving
(N/A),NNX10AI70G S06,UNIVERSITY OF WISCONSIN SYSTEM,HQ,THE KINEMATICS OF THE INTERSTELLAR DISK-HALO INTERFACE OF GALAXIES,ASTROPHYSICS THEORY PROGRAM (ATP),ROBERT BENJAMIN,KEITH MACGREGOR,5/14/2015,5/20/2010,9/30/2015,Work In Progress,Receiving
(N/A),NNX10AI92H S08,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,HQ,MISSOURI SPACE GRANT CONSORTIUM,NASA EARTH AND SPACE SCIENCE FELLOWSHIP (NESSF) PROGRAM,DAVID RIGGINS,LENELL ALLEN,2/5/2015,5/1/2010,4/30/2016,Work In Progress,Receiving
(N/A),NNX10AI93H S06,University of Hawaii,HQ,HAWAII SPACE GRANT CONSORTIUM,NASA TRAINING GRANT ANNOUNCEMENT (FY 2010),LUKE FLYNN,LENELL ALLEN,1/22/2015,4/23/2010,4/22/2016,Work In Progress,Receiving
(N/A),NNX10AI93H S07,UNIVERSITY OF HAWAII,HQ,HAWAII SPACE GRANT CONSORTIUM,NASA TRAINING GRANT ANNOUNCEMENT (FY 2010),LUKE FLYNN,DIANE DETROYE,2/11/2015,4/23/2010,4/22/2015,Work In Progress,Distribution
(N/A),NNX10AI94H S09,CORNELL UNIVERSITY,HQ,NEW YORK SPACE GRANT CONSORTIUM,NASA TRAINING GRANT ANNOUNCEMENT (FY 2010)        NASA TRAINING GRANT ANNOUNCEMENT (FY 2010),YERVANT TERZIAN,LENELL ALLEN,3/20/2015,4/23/2010,4/22/2016,Work In Progress,Distribution
(N/A),NNX10AI95H S08,Brown University,HQ,RHODE ISLAND SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT),PETER SCHULTZ,LENELL ALLEN,3/27/2015,4/23/2010,10/31/2015,Work In Progress,Receiving
(N/A),NNX10AI96H S10,"UNIVERSITY OF TEXAS, AUSTIN",HQ,TEXAS SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM (SPACE GRANT),WALLACE FOWLER,LENELL ALLEN,1/22/2015,4/23/2010,9/30/2015,Work In Progress,Receiving
(N/A),NNX10AJ17G S06,Ten to the Ninth Plus Foundation (formerly Singularity University),HQ,CHEMICAL AND MINERALOGICAL ANALYSIS OF INTERPLANETARY DUST PARTICLES,COSMOCHEMISTRY PROGRAM,GEORGE FLYNN,JEFFREY N GROSSMAN,4/20/2015,4/29/2010,4/28/2016,Work In Progress,Receiving
(N/A),NNX10AJ77H S07,UNIVERSITY OF UTAH,HQ,ROCKY MOUNTAIN SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,JOSEPH ORR,LENELL ALLEN,1/22/2015,5/6/2010,5/5/2016,Work In Progress,Receiving
(N/A),NNX10AJ79H S09,University of Mississippi,HQ,MISSISSIPPI SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,NATHAN MURRAY,LENELL ALLEN,1/14/2015,5/5/2010,8/12/2016,Work In Progress,Receiving
(N/A),NNX10AJ80H S10,University of Alabama - Huntsville,HQ,ALABAMA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,JOHN GREGORY,LENELL ALLEN,2/5/2015,5/6/2010,5/5/2016,Work In Progress,Receiving
(N/A),NNX10AJ83H S07,MONTANA STATE UNIVERSITY,HQ,MONTANA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,ANGELA DES JARDINS,LENELL ALLEN,1/13/2015,5/5/2010,5/4/2016,Work In Progress,Distribution
(N/A),NNX10AK09G S04,Dayton Society of Natural History,HQ,EXOPLANETS EXPLORATION,COMPETITIVE PROGRAM FOR SCIENCE MUSEUMS AND PLANETARIUMS (CP4SMP) 2009,MARK MEISTER,STEPHANIE D BROWN-HOUSTON,8/21/2015,9/1/2010,8/31/2016,Work In Progress,Receiving
(N/A),NNX10AK17G S04,Pacific Science Center Foundation,HQ,"NASA NOW: USING CURRENT DATA, PLANETARIUM TECHNOLOGY AND YOUTH CAREER DEVELOPMENT TO CONNECT PEOPLE TO THE UNIVERSE",COMPETITIVE PROGRAM FOR SCIENCE MUSEUMS AND PLANETARIUMS (CP4SMP) 2009,ANN P MCMAHON,LAURA LEWIS,7/16/2015,8/1/2010,7/31/2016,Work In Progress,Package Processing
(N/A),NNX10AK62H S07,WEST VIRGINIA UNIVERSITY,HQ,WEST VIRGINIA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,MAJID JARIDI,LENELL ALLEN,2/25/2015,5/17/2010,5/16/2016,Work In Progress,Distribution
(N/A),NNX10AK63H S10,UNIVERSITY OF NOTHERN IOWA,HQ,IOWA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,CHARISSE BUISING,LENELL ALLEN,2/19/2015,5/17/2010,5/16/2016,Work In Progress,Receiving
(N/A),NNX10AK63H S11,UNIVERSITY OF NOTHERN IOWA,HQ,IOWA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,JAY W STAKER,LENELL ALLEN,6/22/2015,5/17/2010,5/16/2016,Work In Progress,Receiving
(N/A),NNX10AK65H S07,UNIVERSITY OF ILLINOIS,HQ,ILLINOIS SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,PHILIPPE GEUBELLE,LENELL ALLEN,2/11/2015,5/17/2010,5/16/2016,Work In Progress,Receiving
(N/A),NNX10AK66H S06,PURDUE UNIVERSITY,HQ,INDIANA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,BARRETT CALDWELL,LENELL ALLEN,5/1/2015,5/17/2010,5/16/2016,Work In Progress,Receiving
(N/A),NNX10AK67H S08,University of Vermont,HQ,VERMONT SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,DARREN HITT,LENELL ALLEN,1/29/2015,5/18/2010,5/17/2016,Work In Progress,Receiving
(N/A),NNX10AK73H S06,UNIVERSITY OF COLORADO - BOULDER,HQ,COLRADO SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,CHRIS KOEHLER,LENELL ALLEN,1/26/2015,5/19/2010,5/18/2016,Work In Progress,Distribution
(N/A),NNX10AK74H S06,PENNSYLVANIA STATE UNIVERSITY,HQ,PENNSYLVANIA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,CHRISTOPHER HOUSE,LENELL ALLEN,3/3/2015,5/19/2010,5/18/2016,Work In Progress,Receiving
(N/A),NNX10AK99G S05,University of California-Los Angeles,HQ,QUANTITATIVE ANALYSIS OF THE BOUNCE AND GYRO RESONANT SCATTERING BY MAGNETOSONIC WAVES,GEOSPACE SCIENCE PROGRAM,YURI SHPRITS,MONA KESSEL,6/23/2015,7/1/2010,6/30/2016,Work In Progress,Receiving
(N/A),NNX10AL27H S06,South Dakota School of Mines and Technology,HQ,SOUTH DAKOTA SPACE GRANT CONSORTIUM,"NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM, FY 2010 TRAINING GRANT ANNOUNCEMENT",EDWARD DUKE,LENELL ALLEN,1/5/2015,5/26/2010,5/25/2016,Work In Progress,Package Processing
(N/A),NNX10AL28H S07,University of Arkansas at Little Rock,HQ,ARKANSAS SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,KEITH HUDSON,LENELL ALLEN,5/21/2015,5/26/2010,10/31/2015,Work In Progress,Receiving
(N/A),NNX10AL28H S08,(N/A),HQ,ARKANSAS SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,KEITH HUDSON,Lenell Allen,10/26/2015,5/26/2010,5/20/2016,Work In Progress,Receiving
(N/A),NNX10AL61G S05,SPACE SCIENCE INSTITUTE,HQ,ANALYSIS OF O2 SINGLET DELTA MEASUREMENTS FROM MRO CRISM SPECTRA,MARS DATA ANALYSIS (MDAP) PROGRAM,ROBERT CLANCY,MITCHELL D SCHULTE,4/7/2015,6/8/2010,6/7/2016,Work In Progress,Receiving
(N/A),NNX10AL99H S06,University of North Dakota,HQ,NORTH DAKOTA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,SANTOSH SEELAN,LENELL ALLEN,4/30/2015,6/8/2010,6/7/2016,Work In Progress,Receiving
(N/A),NNX10AM01H S08,University of Central Florida,HQ,FLORIDA SPACE GRANT CONSORTIUM,NATIONAL SPACE GRANT COLLEGE AND FELLOWSHIP PROGRAM,JAYDEEP MUKHERJEE,LENELL ALLEN,2/5/2015,6/8/2010,6/7/2016,Work In Progress,Receiving
